Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"As the Jerks Fly","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107401954/as-the-jerks-fly,3.0,-1,Sport,5.12a/b,1,60,37.13919,-113.60558
"Flirting With Mutants","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106692251/flirting-with-mutants,2.7,-1,Sport,5.11b/c,1,40,37.1548,-113.6074
"Hippy's Wrath","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111284652/hippys-wrath,1.8,-1,Sport,5.11c,1,40,37.1548,-113.6074
"Primeval Atmosphere","Shady Side West > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106665906/primeval-atmosphere,2.2,-1,Sport,5.11c,1,40,37.15314,-113.60929
"Escape Velocity","Shady Side West > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109962359/escape-velocity,2.7,-1,Sport,5.12a,1,40,37.15314,-113.60929
"Delta Variant","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/124405746/delta-variant,3.0,-1,Sport,5.11c,3,175,37.2939,-113.6932
"Dark Prophete","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117991310/dark-prophete,3.6,-1,Sport,5.12a,1,85,37.2939,-113.6932
"Unforeseen Resistance","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118729285/unforeseen-resistance,1.5,-1,Sport,5.12-,1,100,37.2939,-113.6932
"Smoke and Mirrors","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121915238/smoke-and-mirrors,3.0,-1,Sport,5.11b/c,1,40,37.08852,-113.63779
"Fat Black Walla","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120183763/fat-black-walla,3.0,-1,Sport,5.11c,1,30,37.08852,-113.63779
"Hair Today Gone Tomorrow","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105852857/hair-today-gone-tomorrow,2.8,-1,Sport,5.11+,1,35,37.08852,-113.63779
"Stick to your Guns","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105852863/stick-to-your-guns,2.6,-1,Sport,5.12a,1,45,37.08852,-113.63779
"Short and Dorky","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106379395/short-and-dorky,2.6,-1,Sport,5.12a,1,30,37.08852,-113.63779
"Sand Stoner Reverse","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106669029/sand-stoner-reverse,3.7,-1,Sport,5.12a,1,45,37.08852,-113.63779
"Redneck Wonderland","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110101816/redneck-wonderland,2.3,-1,Sport,5.12a,1,30,37.08852,-113.63779
Intergrity,"The Integrity Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111822340/intergrity,3.0,-1,Sport,5.11c/d,1,50,37.33721,-113.68599
"High Fidelity","The Integrity Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111822330/high-fidelity,4.0,-1,Sport,5.12a,1,50,37.33721,-113.68599
Monkeyshines,"Sunrise Buttress > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106390590/monkeyshines,1.0,-1,Sport,5.12a,1,40,37.33576,-113.68767
"Monkey Business","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106390672/monkey-business,3.4,-1,Sport,5.11b/c,1,55,37.33636,-113.68693
"Victim of Circumstance","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106396140/victim-of-circumstance,3.5,-1,Sport,5.11b/c,1,55,37.33636,-113.68693
"I Stink Therefore I Am","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107926389/i-stink-therefore-i-am,3.2,-1,Sport,5.11b/c,1,50,37.33636,-113.68693
Somnambulance,"The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106396118/somnambulance,2.9,-1,Sport,5.11c,1,40,37.33636,-113.68693
"I Climb Therefore I Sweat","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123998916/i-climb-therefore-i-sweat,3.0,-1,Sport,5.11d,1,55,37.33636,-113.68693
"Manifest Destiny","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107596211/manifest-destiny,3.5,-1,Sport,5.12a,1,55,37.33636,-113.68693
"Burning Bridges","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106396127/burning-bridges,3.9,-1,Sport,5.12a,1,55,37.33636,-113.68693
"The Prow","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119735914/the-prow,-1.0,-1,Sport,5.11c,1,,37.33492,-113.68818
"The Fly","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110391119/the-fly,2.8,-1,Sport,5.11c,1,65,37.33492,-113.68818
"Body Language","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110391139/body-language,1.0,-1,Sport,5.11c,1,65,37.33492,-113.68818
Dallas,"Falcons Landing > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105910006/dallas,3.0,-1,Sport,5.12a,1,50,37.3352,-113.6875
"Whacked out Lucy","The Cartoon Crag > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119735941/whacked-out-lucy,-1.0,-1,Sport,5.11d,1,,37.33517,-113.68913
Homerpalooza,"The Cartoon Crag > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108209879/homerpalooza,2.0,-1,Sport,5.12a,1,35,37.33517,-113.68913
"Pool Posers","Pool Deck > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108170692/pool-posers,2.0,-1,Sport,5.11c,1,40,37.33498,-113.68793
Cacophony,"Pool Deck > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108170701/cacophony,3.0,-1,Sport,5.11c,1,50,37.33498,-113.68793
"The Procedure","Dem Bones Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111822366/the-procedure,4.0,-1,Sport,5.11d,1,50,37.33679,-113.68712
"Farmers Market","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105936627/farmers-market,3.2,-1,Sport,5.11c,1,35,37.1498,-113.61204
"Pinching Bird Shit","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105938392/pinching-bird-shit,3.1,-1,Sport,5.11c,1,40,37.1498,-113.61204
"Trey Lizardos","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106375883/trey-lizardos,2.5,-1,Sport,5.11c/d,1,50,37.1498,-113.61204
"Banana Dance","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106375869/banana-dance,3.8,-1,Sport,5.11d,1,40,37.1498,-113.61204
Tortuga,"Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105812596/tortuga,2.6,-1,Sport,5.12a,1,40,37.1498,-113.61204
Largado,"Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106372367/largado,2.3,-1,Sport,5.12a,1,25,37.1498,-113.61204
"Dancing Fox","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106669037/dancing-fox,2.5,-1,Sport,5.12a,1,25,37.1498,-113.61204
"Farmers Dance","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111376973/farmers-dance,3.7,-1,Sport,5.12a/b,1,55,37.1498,-113.61204
"Heaven's a Lie","Cougar Cliffs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106814007/heavens-a-lie,2.9,-1,Sport,5.11c,1,115,37.1618,-113.6102
"Karmic Justice","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107740150/karmic-justice,1.0,-1,Sport,5.11c,1,70,37.07013,-113.64737
"Yield and Overcome","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108573846/yield-and-overcome,2.8,-1,Sport,5.11c,1,80,37.07013,-113.64737
"Bolted Crack","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108762273/bolted-crack,3.0,-1,Sport,5.11c,1,65,37.07013,-113.64737
"Numinous Qualities","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112506187/numinous-qualities,2.0,-1,Sport,5.11c,1,65,37.07013,-113.64737
"The Diamonds of Uranus","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112506208/the-diamonds-of-uranus,3.0,-1,Sport,5.11c,1,60,37.07013,-113.64737
"Forgive Yourself","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106990395/forgive-yourself,2.6,-1,Sport,5.11d,1,90,37.07013,-113.64737
"One Hand Clapping","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106990388/one-hand-clapping,3.4,-1,Sport,5.12a,1,60,37.07013,-113.64737
"Unknown Vertical Seam Project","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120110382/unknown-vertical-seam-project,3.0,-1,Sport,5.12-,1,60,37.07013,-113.64737
"Ghost Goop","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107886917/ghost-goop,2.6,-1,"Sport, TR",5.11+,1,40,37.1709,-113.71399
"Two Thumbs Up","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106856800/two-thumbs-up,1.0,-1,"Sport, TR",5.11d,1,30,37.1709,-113.71399
"True Story","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107220859/true-story,2.0,-1,"Sport, TR",5.11d,1,25,37.1709,-113.71399
"2nd Ugly Step Sister","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107104242/2nd-ugly-step-sister,2.8,-1,Sport,5.11b/c,1,50,37.1515,-113.4416
"1st Ugly Step Sister","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107104228/1st-ugly-step-sister,2.0,-1,Sport,5.12a/b,1,50,37.1515,-113.4416
"Welcome to Unemployment","Unemployment wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107228156/welcome-to-unemployment,3.1,-1,Sport,5.11c,1,80,37.40653,-113.53788
"Through the Looking Glass","Unemployment wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120035844/through-the-looking-glass,2.0,-1,Sport,5.11c/d,1,90,37.40653,-113.53788
"Red Queen","Lewis Carroll Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107234308/red-queen,3.5,-1,Sport,5.11c,1,70,37.4095,-113.5373
"Giant Meat Plow","Lewis Carroll Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107273333/giant-meat-plow,1.5,-1,Sport,5.11d,1,75,37.4095,-113.5373
"The Eriksen Affair","Tetas De Cabre > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107235017/the-eriksen-affair,2.3,-1,Sport,5.11d,1,80,37.40808,-113.53567
"Fractions of a Whole","Tetas De Cabre > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107239601/fractions-of-a-whole,3.8,-1,Sport,5.12a,1,80,37.40808,-113.53567
"Meet Your Maker","Tetas De Cabre > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107239614/meet-your-maker,3.3,-1,Sport,5.12a,1,,37.40808,-113.53567
"Turn and Cough","Hero Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107295056/turn-and-cough,3.0,-1,Sport,5.11c,1,80,37.4095,-113.5373
"Chocolate Messiah","Hero Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107293946/chocolate-messiah,3.3,-1,Sport,5.11d,1,65,37.4095,-113.5373
"Hero Moves","Hero Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107295069/hero-moves,-1.0,-1,Sport,5.12-,1,50,37.4095,-113.5373
"Cliff Hanger","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110110120/cliff-hanger,4.0,-1,Sport,5.11c,1,40,37.04746,-113.51275
"hector's other 11","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110138493/hectors-other-11,3.0,-1,Sport,5.11c,1,,37.04746,-113.51275
"Vertical Limit","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110110089/vertical-limit,3.5,-1,Sport,5.11+,1,50,37.04746,-113.51275
"Hector's 11","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110138487/hectors-11,3.0,-1,Sport,5.11d,1,,37.04746,-113.51275
"Hired Guns","South Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107743085/hired-guns,4.0,-1,Sport,"5.12a/b PG13",1,35,37.04424,-113.51941
Sacrilege,"The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107909867/sacrilege,2.0,-1,Sport,5.11d,1,45,37.10116,-113.89875
"The Epiphany","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108829833/the-epiphany,2.5,-1,Sport,5.11d,1,65,37.10116,-113.89875
"Holy Shit","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105839763/holy-shit,1.8,-1,Sport,5.12a,1,50,37.10116,-113.89875
"Raising Cain","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105839755/raising-cain,3.0,-1,Sport,5.12-,1,70,37.10116,-113.89875
"Falling Bats","The Sumo Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112488818/falling-bats,2.0,-1,Sport,5.11c,1,85,37.09914,-113.90439
"Love Handles","The Sumo Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112488896/love-handles,2.0,-1,Sport,5.11d,1,85,37.09914,-113.90439
"Pocketline to the Moon","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106386642/pocketline-to-the-moon,3.5,-1,Sport,5.11c,1,115,37.10106,-113.89944
"Panty Raether","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117849222/panty-raether,1.0,-1,Sport,5.11c,1,80,37.10106,-113.89944
"Media Squeezer","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117849243/media-squeezer,3.0,-1,Sport,5.11d,1,50,37.10106,-113.89944
"Wandering Wanda","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111764638/wandering-wanda,3.2,-1,Sport,5.11d,1,85,37.10106,-113.89944
"Lend Me an Ear","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111772978/lend-me-an-ear,2.3,-1,Sport,5.11d,1,90,37.10106,-113.89944
"Unknown Renown","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111773099/unknown-renown,3.0,-1,Sport,5.11d,1,100,37.10106,-113.89944
Afterbirth,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111773141/afterbirth,2.8,-1,Sport,5.12a,1,65,37.10106,-113.89944
"Tramp Stamp","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114250843/tramp-stamp,1.8,-1,Sport,5.12a,1,60,37.10106,-113.89944
"Kiss Kiss Bang Bang.","Logan Crag > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109741427/kiss-kiss-bang-bang,3.0,-1,Sport,5.12a,1,70,37.09695,-113.9049
"Gene's Route","Logan Crag > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109741461/genes-route,2.0,-1,Sport,5.12a,1,50,37.09695,-113.9049
"No Random Guy Penis","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107089346/no-random-guy-penis,2.2,-1,Sport,5.11b/c,1,50,37.0175,-113.8518
"Bed Head","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107156211/bed-head,2.1,-1,Sport,5.11c,1,50,37.0175,-113.8518
"Dull Boy","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107916724/dull-boy,2.2,-1,Sport,5.12a,1,50,37.0175,-113.8518
"House of Cards","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111694801/house-of-cards,2.3,-1,Sport,5.12a,1,50,37.0175,-113.8518
"Dull Boy direct exit","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123839278/dull-boy-direct-exit,2.0,-1,Sport,5.12a,1,50,37.0175,-113.8518
Jumanji,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106685013/jumanji,3.0,-1,Sport,5.12a,1,45,37.0175,-113.8518
"Czech Frogs Say Qua","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106692207/czech-frogs-say-qua,3.1,-1,Sport,5.11c,1,70,37.0183,-113.8498
"All the Kings Horses","The Solstice > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107477852/all-the-kings-horses,2.0,-1,Sport,5.11c,1,100,37.0286,-113.864
Wanagi,"The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113985383/wanagi,3.0,-1,Sport,5.11+,1,70,37.07357,-113.81914
"Soul Train","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111518986/soul-train,3.0,-1,Sport,5.12a,1,85,37.07357,-113.81914
"White Soul Power","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107377973/white-soul-power,3.5,-1,Sport,5.12a,1,70,37.07357,-113.81914
"Unknown, Left of Soul Train","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118025627/unknown-left-of-soul-train,3.3,-1,Sport,5.12a/b,1,110,37.07357,-113.81914
"Happy Helmet","Ren and Stimpy Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120561200/happy-helmet,2.0,-1,Sport,5.12a,1,40,37.07353,-113.81905
"No Chimps Allowed","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114506985/no-chimps-allowed,2.2,-1,Sport,5.11d,1,40,37.06971,-113.82632
"Blue Baboon","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114506899/blue-baboon,1.8,-1,Sport,5.12a,1,45,37.06971,-113.82632
"The Grey Streak","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114506945/the-grey-streak,2.7,-1,Sport,5.12a,1,45,37.06971,-113.82632
"Joseph Smith's Wild Ride","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/115315339/joseph-smiths-wild-ride,2.5,-1,Sport,5.12a,1,35,37.06971,-113.82632
"Shock the Monkey","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119868626/shock-the-monkey,2.0,-1,Sport,5.12a,1,40,37.06971,-113.82632
Monkeyshines,"The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107369829/monkeyshines,2.9,-1,Sport,5.12a/b,1,40,37.06971,-113.82632
"Science Diet","The Snakepit > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107377997/science-diet,2.8,-1,Sport,5.12a,1,70,37.07069,-113.82785
Sunking,"The Snakepit > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112913377/sunking,3.0,-1,"Sport, Aid","5.12a A0",1,50,37.07069,-113.82785
"Diamonds are Forever","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867526/diamonds-are-forever,3.4,-1,Sport,5.11c,1,100,37.06547,-113.82085
"Two Months Salary","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118025700/two-months-salary,2.0,-1,Sport,5.11c,1,80,37.06547,-113.82085
Duncle,"The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119843353/duncle,3.3,-1,Sport,5.11c,1,125,37.06547,-113.82085
Flawless,"The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119972545/flawless,3.1,-1,Sport,5.12a,1,85,37.06547,-113.82085
"Hidden Gem","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113824060/hidden-gem,3.5,-1,Sport,5.12a,1,100,37.06547,-113.82085
"Crystalline Entity","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867436/crystalline-entity,3.5,-1,Sport,5.12a,1,100,37.06547,-113.82085
"The Work & The Glory","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867548/the-work-the-glory,3.7,-1,Sport,5.12a,1,120,37.06547,-113.82085
"Just Left of Paradise","Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112790795/just-left-of-paradise,3.3,-1,Sport,5.11c,1,65,37.06942,-113.82899
Grayling,"Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113827802/grayling,2.0,-1,Sport,5.11c,1,35,37.06942,-113.82899
"This Side of Paradise","Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109583670/this-side-of-paradise,2.0,-1,Sport,5.11d,1,65,37.06942,-113.82899
"Over the Transom","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111773226/over-the-transom,2.3,-1,Sport,5.11d,1,40,37.11795,-113.30549
"Baby Joe","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116718973/baby-joe,2.7,-1,Sport,5.12a,1,45,37.11795,-113.30549
Taurus,"The Blank Cave > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111822422/taurus,2.1,-1,Sport,5.11b/c,1,50,37.13401,-113.84451
"Finally Legal","The Blank Cave > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109818094/finally-legal,2.8,-1,Sport,5.12a,1,60,37.13401,-113.84451
"Two In The Pink","The Blank Cave > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112350649/two-in-the-pink,2.6,-1,Sport,5.12-,1,40,37.13401,-113.84451
"Sunset Lanes","The Alley > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109456245/sunset-lanes,3.6,-1,Sport,5.11d,1,100,37.13323,-113.84403
"Three Pump Chump","The Alley > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109456277/three-pump-chump,3.6,-1,Sport,5.12a,1,100,37.13323,-113.84403
"Old Chub","Hop Garden > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111856117/old-chub,2.8,-1,Sport,5.11c,1,,37.13215,-113.8418
Hopulence,"Hop Garden > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116699726/hopulence,2.7,-1,Sport,5.11c,1,60,37.13215,-113.8418
"Hop Box","Hop Garden > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110586744/hop-box,3.1,-1,Sport,5.12a,1,65,37.13215,-113.8418
Hopsickle,"Hop Garden > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111758825/hopsickle,3.5,-1,Sport,5.12a,1,,37.13215,-113.8418
"Ball Bustin' Fun","The Alcove > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110587584/ball-bustin-fun,3.0,-1,Sport,5.11c,1,80,37.13291,-113.84322
"Hippy Dance","The Alcove > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117955131/hippy-dance,3.1,-1,Sport,5.11c,1,70,37.13291,-113.84322
"Captain Carnitas","The Alcove > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117955202/captain-carnitas,2.3,-1,Sport,5.11c,1,70,37.13291,-113.84322
"Mr. Bacon","The Alcove > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117955182/mr-bacon,2.0,-1,Sport,5.12a,1,75,37.13291,-113.84322
"Unknown Hard Slab","Shady Corridor > Lambs Knoll > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119772204/unknown-hard-slab,2.0,-1,Sport,5.11+,1,50,37.30819,-113.11008
"Nutten' but Mutton","Mutton Block > Lambs Knoll > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112572749/nutten-but-mutton,3.0,-1,Sport,5.11c,1,,37.30803,-113.11017
Haggis,"Mutton Block > Lambs Knoll > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112572759/haggis,2.9,-1,Sport,5.11c,1,45,37.30803,-113.11017
Traversity,"The Basement > Lambs Knoll > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112572774/traversity,1.0,-1,Sport,5.11c,1,,37.3079,-113.11017
"Screw Ewe","Upper > Ewe Wall > Lambs Knoll > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112572819/screw-ewe,2.3,-1,Sport,5.11c,1,50,37.30783,-113.11008
