Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pop Quiz","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113260490/pop-quiz,2.2,-1,Sport,5.11a,1,50,40.63012,-111.74032
"Let It Go","Higher Education Ridge, East Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113316392/let-it-go,2.2,-1,Sport,5.11b/c,1,55,40.63015,-111.73996
"The Emperor's March","The Penguin > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109471709/the-emperors-march,2.2,-1,Sport,5.11-,1,70,40.63608,-111.7316
"Far Left Unknown","The Wave Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107272735/far-left-unknown,2.3,-1,Sport,5.11a,1,45,40.62356,-111.76076
"Unknown Dihedral","The Wave Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121462879/unknown-dihedral,2.0,-1,"Sport, TR",5.11a/b,1,45,40.62356,-111.76076
"Arete Route","The Wave Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740870/arete-route,2.3,-1,"Sport, TR",5.11b,1,50,40.62356,-111.76076
"Strong Arm With the Lads","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741293/strong-arm-with-the-lads,2.8,-1,Sport,5.11a,1,60,40.62738,-111.71719
Earthling,"The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106386599/earthling,2.5,-1,Sport,5.11a,1,70,40.62738,-111.71719
"Stick Figure Stays Home","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107580122/stick-figure-stays-home,2.6,-1,Sport,5.11a,1,35,40.62738,-111.71719
"Against the Establishment","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107214511/against-the-establishment,1.6,-1,Sport,5.11b,1,60,40.62738,-111.71719
"The Odd Get Even","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107258732/the-odd-get-even,2.8,-1,Sport,5.11b,1,60,40.62738,-111.71719
"Stone Ground","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741281/stone-ground,3.5,-1,Sport,5.11b,1,60,40.62738,-111.71719
"Lead Balloon","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106448163/lead-balloon,2.5,-1,Sport,5.11b,1,50,40.62738,-111.71719
"The Greater Wrong Of The Right","Tear Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109471716/the-greater-wrong-of-the-right,2.8,-1,Sport,5.11b,1,65,40.63617,-111.73166
"Squeeze the Cheese","Rolling Stone Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107156012/squeeze-the-cheese,2.0,-1,Sport,5.11b,1,30,40.6193,-111.789
"Damned if You Do","Damned Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107152161/damned-if-you-do,1.4,-1,Sport,5.11b,1,120,40.62653,-111.74418
"Aqua Velvet","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107647944/aqua-velvet,2.1,-1,Sport,5.11a,1,100,40.6215,-111.7768
"Whiskey  Shot","Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021864/whiskey-shot,2.4,-1,Sport,5.11a,1,40,40.6152,-111.78
Defiance,"Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106024466/defiance,2.4,-1,Sport,5.11a,1,45,40.6152,-111.78
"Berry, Berry Steep","Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105952346/berry-berry-steep,2.8,-1,"Sport, TR",5.11a/b,1,65,40.6152,-111.78
"Reasoning With The Unreasonable","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062175/reasoning-with-the-unreasonable,3.3,-1,Sport,5.11a,1,120,40.65369,-111.6527
Misery,"Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106229170/misery,3.0,-1,Sport,5.11b,1,50,40.63193,-111.72605
"Garden Party","Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111064455/garden-party,2.6,-1,Sport,5.11b,1,90,40.6341,-111.73328
Treadmill,"Treadmill Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107203612/treadmill,2.6,-1,Sport,5.11a,1,75,40.626,-111.71673
JVS,"Treadmill Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107203592/jvs,3.0,-1,Sport,5.11b,1,75,40.626,-111.71673
2112,"Rush Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107669298/2112,2.0,-1,Sport,5.11a,1,45,40.62077,-111.74602
Unknown,"S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113621638/unknown,2.1,-1,Sport,5.11-,1,,40.63494,-111.72419
"Skid Row Variation","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740336/skid-row-variation,2.1,-1,"Sport, TR",5.11a,1,30,40.63387,-111.72201
"Black Monday","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740930/black-monday,3.3,-1,Sport,5.11a,1,70,40.63387,-111.72201
"Ionic Bonding","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741050/ionic-bonding,2.3,-1,Sport,5.11a,2,120,40.63387,-111.72201
"Times Square","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741074/times-square,2.6,-1,Sport,5.11a,1,70,40.63387,-111.72201
Megalopolis,"S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105818904/megalopolis,2.8,-1,Sport,5.11a,1,60,40.63471,-111.72262
"Give the Dog a Bone","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106566790/give-the-dog-a-bone,2.4,-1,Sport,5.11a,1,60,40.63471,-111.72262
"Get a Life","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107699131/get-a-life,2.6,-1,Sport,5.11a,1,40,40.63471,-111.72262
"Get a Grip","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107699143/get-a-grip,2.2,-1,Sport,5.11-,1,40,40.63471,-111.72262
"High Dive","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106271512/high-dive,2.5,-1,Sport,5.11b,1,40,40.63471,-111.72262
Stairmaster,"Patty's Ridge > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112877578/stairmaster,2.5,-1,"Sport, TR",5.11b,1,50,40.61951,-111.7424
"The Briar Patch","SBW Wall > Granite Flume > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124051238/the-briar-patch,1.0,-1,Sport,"5.11a/b R",1,70,40.62706,-111.76495
"Trolls at the Gate","Hidden Fortress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121173108/trolls-at-the-gate,2.8,-1,Sport,5.11-,2,140,40.6181,-111.74409
"Hidden Fortress","Hidden Fortress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121169796/hidden-fortress,3.6,-1,Sport,5.11,1,90,40.6181,-111.74409
"The Dirge","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741755/the-dirge,2.6,-1,Sport,5.11a,1,30,40.61349,-111.77922
"The Revelation","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106492249/the-revelation,3.2,-1,Sport,"5.11b/c PG13",1,40,40.61349,-111.77922
Oxymoron,"Watchtower Cove > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021726/oxymoron,2.5,-1,Sport,5.11b,1,45,40.61332,-111.77928
"The Cerebral Scrub","Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108171836/the-cerebral-scrub,1.3,-1,Sport,5.11a,1,60,40.61312,-111.7789
Grommet,"Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106251192/grommet,2.2,-1,Sport,5.11-,1,50,40.61312,-111.7789
Dehumanized,"Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021682/dehumanized,3.0,-1,"Trad, Sport",5.11a/b,1,75,40.61312,-111.7789
"Drunk Punk Oi","Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106007041/drunk-punk-oi,3.1,-1,Sport,5.11b/c,1,90,40.61312,-111.7789
"Golden Oldie","Goldenfingers Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106538861/golden-oldie,2.7,-1,Sport,5.11,1,30,40.61312,-111.77794
"Two-Bit Grit","Diminutive Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106425138/two-bit-grit,2.0,-1,"Trad, Sport",5.11b/c,1,35,40.61354,-111.77799
"Skinny Len Crimps","The Cathedral > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106014058/skinny-len-crimps,2.6,-1,Sport,5.11a,1,70,40.61349,-111.77875
"John Doe 3","The Cathedral > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106437036/john-doe-3,1.6,-1,"Trad, Sport",5.11b,1,25,40.61349,-111.77875
"Son of Scab (aka Fake Son of Slab)","The Cathedral > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118849413/son-of-scab-aka-fake-son-of-slab,2.5,-1,Sport,5.11b,1,60,40.61349,-111.77875
DonoMight!,"Eldorado > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108200403/donomight,3.0,-1,Sport,5.11a/b,1,50,40.60989,-111.79925
"Where There's a Drill, There's a Way","Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105821912/where-theres-a-drill-theres-a-way,1.7,-1,Sport,5.11a,1,50,40.71056,-111.79218
Crosscurrent,"Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740900/crosscurrent,2.5,-1,"Sport, TR",5.11b,1,80,40.71056,-111.79218
"Diamond Dave","Pete's Rock > Pete's Rock Area > Mount Olympus > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122062729/diamond-dave,3.8,-1,Sport,"5.11b PG13",1,60,40.65299,-111.806
"Feature Attraction","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106513783/feature-attraction,2.2,-1,Sport,5.11a,1,60,40.66905,-111.76072
"Point Man","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108223888/point-man,1.5,-1,Sport,5.11b,1,60,40.66905,-111.76072
"Electric Jellyfish","Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612689/electric-jellyfish,3.3,-1,Sport,5.11b,1,45,40.7033,-111.787
"Unknown C","Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124275329/unknown-c,2.0,-1,"Sport, TR","5.11b R",1,55,40.7033,-111.787
"Unknown B","Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124275374/unknown-b,4.0,-1,"Sport, TR",5.11b,1,55,40.7033,-111.787
"Bastard Sword","L.A.R.P wall > Dragon Tail Ridge > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113048398/bastard-sword,3.0,-1,Sport,5.11b/c,1,50,40.70386,-111.78168
"Fist Full of Crystals","Church Fork Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612404/fist-full-of-crystals,1.5,-1,Sport,5.11a,1,50,40.7047,-111.7438
Zzzzzzzz,"The Stitches Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111604632/zzzzzzzz,2.0,-1,Sport,5.11a,1,30,40.6934,-111.75798
Sting,"The Stitches Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111604606/sting,2.0,-1,Sport,5.11-,1,35,40.6934,-111.75798
"Backside Traverse","The Stitches Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111604622/backside-traverse,1.0,-1,Sport,5.11,1,40,40.6934,-111.75798
"Thre The Hard Way","The Stitches Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111604669/thre-the-hard-way,1.0,-1,Sport,5.11,1,20,40.6934,-111.75798
"Too Jug to Fail","Jug Haul Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111966559/too-jug-to-fail,2.7,-1,Sport,5.11a,1,40,40.69257,-111.763
"Dark Victory","Freezer Buttress > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105855653/dark-victory,1.0,-1,Sport,5.11a,1,30,40.79668,-111.74287
"Lord Mandrake","Freezer Buttress > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111602803/lord-mandrake,2.0,-1,Sport,5.11-,1,40,40.79668,-111.74287
"Bat Crack","Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107590611/bat-crack,1.0,-1,Sport,5.11,1,35,40.8015,-111.8733
"Black Tuesday","The RattleHorn > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107299599/black-tuesday,1.5,-1,Sport,5.11a,1,,40.80543,-111.86873
"Iatrogenic Pain","The Red Rock > Red Rock > Draper Area Crags > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742031/iatrogenic-pain,1.7,-1,"Sport, TR",5.11a,1,,40.48757,-111.85656
"Carpal Tunnel Syndrome","The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106298564/carpal-tunnel-syndrome,3.1,-1,Sport,5.11a,1,40,41.2375,-111.91749
"Two Man Tent Fever","The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107629919/two-man-tent-fever,2.1,-1,Sport,5.11a,1,40,41.2375,-111.91749
Decepticon,"The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107629899/decepticon,2.6,-1,Sport,5.11b,1,40,41.2375,-111.91749
911,"Upper Utah Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106203249/911,2.6,-1,Sport,5.11a,1,50,41.2368,-111.929
Steamer,"Killer Crag > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118812658/steamer,2.0,-1,Sport,5.11b,1,55,41.24689,-111.88375
"Teardrops on the City","Gangsta' Ledge > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106275046/teardrops-on-the-city,3.3,-1,Sport,5.11b,1,70,41.2226,-111.92461
"Giants of Science","Gangsta' Ledge > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106307059/giants-of-science,3.1,-1,Sport,5.11b,1,50,41.2226,-111.92461
"Lucky Town","Gangsta' Ledge > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107214520/lucky-town,2.6,-1,Sport,5.11b,1,50,41.2226,-111.92461
"Monkey Wrench","The Basement > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062440/monkey-wrench,2.4,-1,Sport,5.11a,1,,41.2217,-111.9236
Verona,"The Tangerine > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105932554/verona,3.3,-1,Sport,5.11a,1,60,41.2217,-111.9236
BLU-82,"The Tangerine > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105932582/blu-82,2.4,-1,Sport,5.11b,1,80,41.2217,-111.9236
Raktajino,"Alcove / BNF Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117309871/raktajino,3.0,-1,Sport,5.11a,1,100,41.22151,-111.9242
"Take Care of Her","Graffiti Cave > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113139033/take-care-of-her,2.6,-1,"Sport, Mixed","5.11b/c M7",1,60,41.22693,-111.9257
Genius,"9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112211840/genius,2.6,-1,Sport,5.11a,1,35,41.24972,-111.93404
Jerusalem,"9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106569623/jerusalem,2.5,-1,Sport,"5.11a PG13",1,40,41.24972,-111.93404
"Bolt Sandwich","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108401732/bolt-sandwich,2.6,-1,"Sport, TR",5.11a,1,25,41.24972,-111.93404
"Crank Addiction","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106603952/crank-addiction,1.8,-1,Sport,5.11b,1,40,41.24972,-111.93404
"Cracked Lip","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106302849/cracked-lip,3.0,-1,Sport,5.11b,1,30,41.24972,-111.93404
"Forearm Foreplay","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119848933/forearm-foreplay,2.0,-1,Sport,5.11a,1,45,41.28876,-111.9531
"Long Legged Girls and Fun","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115367262/long-legged-girls-and-fun,2.0,-1,Sport,5.11b,1,,41.28876,-111.9531
"High Velocity Wrench","Weber High Boulder > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108114689/high-velocity-wrench,2.0,-1,Sport,5.11a,1,30,41.328,-111.9828
"Inverted Insertion","Weber High Boulder > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108114819/inverted-insertion,1.3,-1,Sport,5.11b,1,30,41.328,-111.9828
"Medula Oblongata","The Brain > Madison Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108320284/medula-oblongata,3.3,-1,Sport,5.11a,1,50,41.27599,-111.94424
"Subderal Hemotoma","The Brain > Madison Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108320274/subderal-hemotoma,2.8,-1,Sport,5.11b,1,50,41.27599,-111.94424
"Masochistic Tendencies","29th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108609623/masochistic-tendencies,1.3,-1,Sport,5.11a,1,25,41.2102,-111.9294
"The River Styx","Gateway to the Underworld > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658365/the-river-styx,3.0,-1,Sport,5.11b/c,1,45,41.32259,-111.54986
"Fossil Fueled","The Alcove > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658476/fossil-fueled,3.0,-1,Sport,5.11a,1,70,41.32182,-111.55245
"Heat Wave","The Alcove > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658512/heat-wave,4.0,-1,Sport,5.11b,1,70,41.32182,-111.55245
"Ryan in a Bikini","Farmington Crag > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106793616/ryan-in-a-bikini,2.8,-1,"Trad, Sport",5.11,1,70,40.9805,-111.8715
"Pockets Full of Treasure","Butt Crack Buttress > Farmington Canyon > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106944877/pockets-full-of-treasure,2.3,-1,Sport,5.11a,1,50,41.00338,-111.87363
"Illusions Extension 1","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107833359/illusions-extension-1,2.4,-1,Sport,5.11a,1,70,41.78063,-111.64374
Aberration,"Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120953823/aberration,2.0,-1,Sport,5.11a,1,60,41.78063,-111.64374
"Mission Statement","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105869792/mission-statement,2.4,-1,Sport,5.11a,1,70,41.78063,-111.64374
"Begging For Bolts","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105869796/begging-for-bolts,3.6,-1,Sport,5.11a,1,110,41.78063,-111.64374
"Flying Outhouse","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106008962/flying-outhouse,2.9,-1,Sport,5.11b,1,60,41.78063,-111.64374
"The Pansy","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106516927/the-pansy,1.9,-1,Sport,5.11b/c,1,,41.78063,-111.64374
"Goat Debris","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674118/goat-debris,3.1,-1,Sport,5.11a,1,80,41.79951,-111.63754
"Hat Trick","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674140/hat-trick,2.8,-1,Sport,5.11a,1,70,41.79951,-111.63754
"Order and Chaos","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674146/order-and-chaos,2.4,-1,Sport,5.11a/b,1,40,41.79951,-111.63754
"Friendly Fire","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674158/friendly-fire,2.5,-1,"Trad, Sport",5.11b,1,80,41.79951,-111.63754
"Burning from the Inside","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106834198/burning-from-the-inside,2.3,-1,Sport,5.11b,1,60,41.79951,-111.63754
"Conventional Arms","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674133/conventional-arms,2.9,-1,Sport,5.11b/c,1,80,41.79951,-111.63754
"One-Eyed Rosie","First Practice Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107473151/one-eyed-rosie,2.6,-1,Sport,5.11a,1,,41.7445,-111.7579
Alyosha,"First Practice Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106545585/alyosha,2.5,-1,"Sport, TR",5.11a,1,,41.7445,-111.7579
"Short-Handed Goal","First Practice Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106545589/short-handed-goal,2.3,-1,Sport,5.11a/b,1,,41.7445,-111.7579
"Poke the Pocket","The Betagraph > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106821160/poke-the-pocket,2.4,-1,Sport,5.11b,1,25,41.80111,-111.63692
"Theivin My Pocket","The Betagraph > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107473244/theivin-my-pocket,2.4,-1,Sport,5.11b,1,,41.80111,-111.63692
"Pickled eel","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106813668/pickled-eel,2.6,-1,Sport,5.11a,1,75,41.8027,-111.6292
"Pet Piranha","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106455552/pet-piranha,3.1,-1,Sport,5.11a,1,55,41.8027,-111.6292
Sanctified,"Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119234647/sanctified,2.0,-1,Sport,5.11a,1,55,41.8027,-111.6292
"Out of Sight, Out of Mind","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119660546/out-of-sight-out-of-mind,2.0,-1,Sport,5.11b,1,65,41.8027,-111.6292
"Master Beta","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107742779/master-beta,1.5,-1,Sport,5.11b,1,,41.8027,-111.6292
"Dog Sense","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107742785/dog-sense,2.0,-1,Sport,5.11b,1,,41.8027,-111.6292
Underhanded,"Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123262755/underhanded,2.0,-1,Sport,5.11b,1,,41.8027,-111.6292
